"x","y","valid_ha","stable_ha","sustained_ha","endpoint_ha","unsettled_ha","stable_flicker_ha"
664322.648224166,6045890.06916606,1.46,1.46,0,0,0,0
666322.648224166,6045890.06916606,7.53,7.49,0,0.02,0,0.02
667322.648224166,6045890.06916606,3.75,2.88,0,0.14,0.54,0.19
668322.648224166,6045890.06916606,4,4,0,0,0,0
669322.648224166,6045890.06916606,1.19,1.19,0,0,0,0
670322.648224166,6045890.06916606,0.75,0.75,0,0,0,0
671322.648224166,6045890.06916606,25.94,19.49,0.22,2.31,1.09,2.83
672322.648224166,6045890.06916606,1.05,1.05,0,0,0,0
673322.648224166,6045890.06916606,0.42,0.42,0,0,0,0
675322.648224166,6045890.06916606,0.34,0.34,0,0,0,0
676322.648224166,6045890.06916606,1.04,1.04,0,0,0,0
685322.648224166,6045890.06916606,0.36,0.36,0,0,0,0
586322.648224166,6044890.06916606,4.6,4.07,0,0.01,0.08,0.44
587322.648224166,6044890.06916606,61.96,46.93,0.54,2.02,2.45,10.02
588322.648224166,6044890.06916606,2.29,2.29,0,0,0,0
600322.648224166,6044890.06916606,1.14,1.14,0,0,0,0
601322.648224166,6044890.06916606,2.98,2.98,0,0,0,0
606322.648224166,6044890.06916606,2.37,2.37,0,0,0,0
607322.648224166,6044890.06916606,0.61,0.61,0,0,0,0
621322.648224166,6044890.06916606,4.11,4.11,0,0,0,0
627322.648224166,6044890.06916606,3.87,2.9,0,0.45,0.15,0.37
628322.648224166,6044890.06916606,4.26,3.64,0.01,0.12,0.06,0.43
639322.648224166,6044890.06916606,22.8,19.13,0.08,1.62,0.95,1.02
640322.648224166,6044890.06916606,22.91,18.26,0.04,0.86,0.64,3.11
641322.648224166,6044890.06916606,0.55,0.55,0,0,0,0
644322.648224166,6044890.06916606,10.19,9.58,0,0.17,0.19,0.25
645322.648224166,6044890.06916606,27.18,23.57,0.26,1.83,0.54,0.98
663322.648224166,6044890.06916606,3.65,3.64,0,0,0,0.01
664322.648224166,6044890.06916606,0.28,0.28,0,0,0,0
665322.648224166,6044890.06916606,0.67,0.67,0,0,0,0
667322.648224166,6044890.06916606,15.07,13.52,0.01,0.23,0.43,0.88
668322.648224166,6044890.06916606,31.41,16.98,1.63,1.36,7.62,3.82
669322.648224166,6044890.06916606,39.98,37.07,1.16,0.01,0.17,1.57
670322.648224166,6044890.06916606,13.76,13.76,0,0,0,0
671322.648224166,6044890.06916606,1.07,1.07,0,0,0,0
672322.648224166,6044890.06916606,20.52,18.11,0.3,0.17,0.18,1.76
675322.648224166,6044890.06916606,5.91,5.91,0,0,0,0
676322.648224166,6044890.06916606,0.82,0.82,0,0,0,0
685322.648224166,6044890.06916606,0.16,0.16,0,0,0,0
586322.648224166,6043890.06916606,14.8,13.68,0.03,0.11,0.41,0.57
587322.648224166,6043890.06916606,24.61,20.56,0.08,0.3,1.1,2.57
602322.648224166,6043890.06916606,10.75,3.55,0,0,1.01,6.19
606322.648224166,6043890.06916606,0.4,0.4,0,0,0,0
607322.648224166,6043890.06916606,2.11,2.11,0,0,0,0
611322.648224166,6043890.06916606,0.16,0.16,0,0,0,0
620322.648224166,6043890.06916606,1.87,1.87,0,0,0,0
621322.648224166,6043890.06916606,0.1,0.1,0,0,0,0
639322.648224166,6043890.06916606,41.41,36.64,0.07,1.67,1.49,1.54
640322.648224166,6043890.06916606,3.44,3.26,0,0.06,0,0.12
641322.648224166,6043890.06916606,4.55,3.17,0,0.02,0.3,1.06
642322.648224166,6043890.06916606,3.3,3.3,0,0,0,0
645322.648224166,6043890.06916606,11.91,11.91,0,0,0,0
646322.648224166,6043890.06916606,2.35,2.35,0,0,0,0
663322.648224166,6043890.06916606,8.56,7.59,0,0.41,0.27,0.29
664322.648224166,6043890.06916606,44.18,30.07,0.32,3.89,1.36,8.54
665322.648224166,6043890.06916606,45.41,26.9,0.47,5.46,2.47,10.11
666322.648224166,6043890.06916606,58.24,47.32,0.7,0.72,2.86,6.64
667322.648224166,6043890.06916606,34.23,26.51,0.17,0.42,1.78,5.35
668322.648224166,6043890.06916606,52.68,43.71,0.39,0.81,2.72,5.05
669322.648224166,6043890.06916606,60.47,56.43,0.11,0.29,0.9,2.74
670322.648224166,6043890.06916606,70.47,60.79,0.25,0.62,0.9,7.91
671322.648224166,6043890.06916606,59.26,24.91,4.47,7.15,6.58,16.15
672322.648224166,6043890.06916606,59.38,11.86,13.16,5.19,7.14,22.03
673322.648224166,6043890.06916606,41.3,32.2,0.02,0.15,1.84,7.09
674322.648224166,6043890.06916606,13.34,10.94,0.19,0.19,0.42,1.6
675322.648224166,6043890.06916606,2.04,1.57,0,0,0.01,0.46
683322.648224166,6043890.06916606,0.01,0.01,0,0,0,0
684322.648224166,6043890.06916606,3.36,3.36,0,0,0,0
586322.648224166,6042890.06916606,37,34.17,0.05,0.36,0.63,1.79
587322.648224166,6042890.06916606,9.57,7.76,0.35,0.03,0.26,1.17
602322.648224166,6042890.06916606,13.56,5.53,0.02,0.1,2.31,5.6
603322.648224166,6042890.06916606,0.79,0.79,0,0,0,0
607322.648224166,6042890.06916606,2.83,2.83,0,0,0,0
610322.648224166,6042890.06916606,0.5,0.5,0,0,0,0
611322.648224166,6042890.06916606,0.81,0.81,0,0,0,0
620322.648224166,6042890.06916606,0.16,0.16,0,0,0,0
638322.648224166,6042890.06916606,7.02,7.02,0,0,0,0
639322.648224166,6042890.06916606,49.95,39.12,0.48,3.73,2.46,4.16
640322.648224166,6042890.06916606,28.3,17.65,1.32,3.08,2.08,4.17
642322.648224166,6042890.06916606,5.76,5.38,0,0,0,0.38
645322.648224166,6042890.06916606,1.19,0.87,0.11,0.16,0.02,0.03
646322.648224166,6042890.06916606,18.51,16.66,0.5,0.3,0.12,0.93
662322.648224166,6042890.06916606,0.66,0.55,0,0,0.01,0.1
663322.648224166,6042890.06916606,87.66,75.13,0.5,2.15,2.83,7.05
664322.648224166,6042890.06916606,9.24,5.38,0,0.78,0.37,2.71
668322.648224166,6042890.06916606,31.84,5.1,0.9,20.26,4.59,0.99
669322.648224166,6042890.06916606,41.19,38.99,0.52,1.32,0.01,0.35
670322.648224166,6042890.06916606,24.01,24.01,0,0,0,0
671322.648224166,6042890.06916606,7.66,7.63,0,0,0,0.03
672322.648224166,6042890.06916606,41.78,13.2,2.32,0.53,4.9,20.83
673322.648224166,6042890.06916606,55.45,24.44,1.42,0.97,9.07,19.55
674322.648224166,6042890.06916606,49.47,34.73,1.4,1.6,2.65,9.09
675322.648224166,6042890.06916606,39.32,31.99,0.5,1.11,2.47,3.25
676322.648224166,6042890.06916606,3.07,0.89,0.68,0.09,0.73,0.68
682322.648224166,6042890.06916606,6.92,6.81,0,0.11,0,0
683322.648224166,6042890.06916606,19.06,18.78,0.21,0,0.01,0.06
684322.648224166,6042890.06916606,75.38,50.33,20.28,3.54,0.44,0.79
685322.648224166,6042890.06916606,2.37,2.37,0,0,0,0
586322.648224166,6041890.06916606,44.34,36.47,1.71,1.73,2.94,1.49
587322.648224166,6041890.06916606,6.55,4.96,0.02,0.93,0.41,0.23
603322.648224166,6041890.06916606,0.66,0.66,0,0,0,0
606322.648224166,6041890.06916606,1.88,1.88,0,0,0,0
607322.648224166,6041890.06916606,2.85,2.85,0,0,0,0
609322.648224166,6041890.06916606,0.18,0.18,0,0,0,0
610322.648224166,6041890.06916606,0.79,0.79,0,0,0,0
611322.648224166,6041890.06916606,0.72,0.72,0,0,0,0
612322.648224166,6041890.06916606,1.28,1.28,0,0,0,0
635322.648224166,6041890.06916606,0.13,0.13,0,0,0,0
636322.648224166,6041890.06916606,2.49,2.49,0,0,0,0
637322.648224166,6041890.06916606,1.15,1.15,0,0,0,0
638322.648224166,6041890.06916606,28.33,26.84,0.29,0.04,0.4,0.76
639322.648224166,6041890.06916606,64.17,35.75,11.46,0.81,2.08,14.07
640322.648224166,6041890.06916606,58.46,46.88,0.4,2.34,2.54,6.3
642322.648224166,6041890.06916606,0.92,0.73,0,0.01,0,0.18
643322.648224166,6041890.06916606,34.79,34.48,0,0.17,0,0.14
646322.648224166,6041890.06916606,12.65,12.16,0.07,0,0.04,0.38
662322.648224166,6041890.06916606,2.06,2.06,0,0,0,0
663322.648224166,6041890.06916606,47.3,37.42,0.7,1.53,2.99,4.66
667322.648224166,6041890.06916606,0.27,0.23,0,0,0,0.04
668322.648224166,6041890.06916606,48.17,32.68,2.3,8.51,4,0.68
669322.648224166,6041890.06916606,29.38,24.53,1.51,0.94,1.54,0.86
670322.648224166,6041890.06916606,67.36,66.63,0.16,0.11,0.07,0.39
671322.648224166,6041890.06916606,60.16,57.7,0.59,0.27,0.82,0.78
672322.648224166,6041890.06916606,41.65,36.12,2.66,0.31,0.35,2.21
673322.648224166,6041890.06916606,1.08,0.93,0,0,0,0.15
674322.648224166,6041890.06916606,7.79,7.42,0,0.07,0.12,0.18
675322.648224166,6041890.06916606,50,40.83,0.13,1.79,2.27,4.98
676322.648224166,6041890.06916606,36.55,33.6,0.65,0.15,0.47,1.68
677322.648224166,6041890.06916606,2.04,0.59,0,0.01,1,0.44
679322.648224166,6041890.06916606,10.42,9.35,0.28,0.44,0.11,0.24
680322.648224166,6041890.06916606,8.79,7.71,0,0.85,0.04,0.19
681322.648224166,6041890.06916606,8.99,8.79,0,0.01,0.04,0.15
682322.648224166,6041890.06916606,5.46,5.28,0.02,0.04,0.06,0.06
683322.648224166,6041890.06916606,3.67,3.67,0,0,0,0
684322.648224166,6041890.06916606,70,42.78,0.35,23.31,1.37,2.19
685322.648224166,6041890.06916606,7.69,7.69,0,0,0,0
690322.648224166,6041890.06916606,0.12,0.12,0,0,0,0
586322.648224166,6040890.06916606,60.54,36.99,0.22,18.74,4.07,0.52
587322.648224166,6040890.06916606,1.16,0.67,0,0.1,0.3,0.09
602322.648224166,6040890.06916606,1.59,1.59,0,0,0,0
603322.648224166,6040890.06916606,4.47,4.47,0,0,0,0
604322.648224166,6040890.06916606,3.23,3.23,0,0,0,0
605322.648224166,6040890.06916606,4.4,4.4,0,0,0,0
606322.648224166,6040890.06916606,7.2,7.11,0,0,0,0.09
607322.648224166,6040890.06916606,3.4,3.4,0,0,0,0
608322.648224166,6040890.06916606,1.08,1.08,0,0,0,0
609322.648224166,6040890.06916606,0.82,0.82,0,0,0,0
610322.648224166,6040890.06916606,1.13,1.13,0,0,0,0
611322.648224166,6040890.06916606,0.56,0.56,0,0,0,0
613322.648224166,6040890.06916606,6.43,6.43,0,0,0,0
614322.648224166,6040890.06916606,7.94,3.95,0,0,0.78,3.21
615322.648224166,6040890.06916606,1.71,1.65,0,0,0,0.06
634322.648224166,6040890.06916606,0.07,0.07,0,0,0,0
635322.648224166,6040890.06916606,1.78,1.78,0,0,0,0
638322.648224166,6040890.06916606,2.23,2.23,0,0,0,0
639322.648224166,6040890.06916606,57.92,25.62,7.1,18.64,1.15,5.41
640322.648224166,6040890.06916606,87.24,82.34,0.17,1.36,0.66,2.71
641322.648224166,6040890.06916606,0.36,0.33,0,0.03,0,0
643322.648224166,6040890.06916606,15.21,12.38,1.91,0.06,0.16,0.7
644322.648224166,6040890.06916606,26.08,21.1,0.77,0.34,0.74,3.13
645322.648224166,6040890.06916606,4.95,4.48,0.01,0.35,0.07,0.04
662322.648224166,6040890.06916606,22.76,13.44,0.5,0.39,3.66,4.77
663322.648224166,6040890.06916606,20.48,17.07,0.11,0.15,0.53,2.62
665322.648224166,6040890.06916606,0.3,0.3,0,0,0,0
667322.648224166,6040890.06916606,36.55,35.48,0.28,0.13,0.11,0.55
668322.648224166,6040890.06916606,24.15,23.47,0.34,0.05,0.11,0.18
669322.648224166,6040890.06916606,13.35,12.7,0.23,0.02,0.06,0.34
670322.648224166,6040890.06916606,6.2,6.01,0.1,0.06,0.02,0.01
671322.648224166,6040890.06916606,27.8,24.58,0.32,0.09,0.19,2.62
672322.648224166,6040890.06916606,27.38,17.88,2.49,0.02,0.58,6.41
673322.648224166,6040890.06916606,1.92,1.39,0,0.03,0.02,0.48
674322.648224166,6040890.06916606,0.58,0.58,0,0,0,0
676322.648224166,6040890.06916606,6.23,6.14,0,0,0.05,0.04
677322.648224166,6040890.06916606,43.4,29.84,0.84,1.14,6.24,5.34
679322.648224166,6040890.06916606,2.63,2.3,0,0,0.09,0.24
680322.648224166,6040890.06916606,4.85,4.85,0,0,0,0
681322.648224166,6040890.06916606,6.56,6.56,0,0,0,0
682322.648224166,6040890.06916606,0.85,0.85,0,0,0,0
683322.648224166,6040890.06916606,5.11,5.11,0,0,0,0
684322.648224166,6040890.06916606,67.01,52.83,0.72,0.56,3.74,9.16
685322.648224166,6040890.06916606,70.52,55.83,0.77,2.68,2.5,8.74
686322.648224166,6040890.06916606,38.42,29.56,1.91,0.97,2.34,3.64
689322.648224166,6040890.06916606,0.04,0.04,0,0,0,0
690322.648224166,6040890.06916606,0.5,0.5,0,0,0,0
585322.648224166,6039890.06916606,4.1,4.01,0.07,0,0.02,0
586322.648224166,6039890.06916606,31.88,30.14,0.3,0.32,0.5,0.62
598322.648224166,6039890.06916606,18.67,18.67,0,0,0,0
599322.648224166,6039890.06916606,25.46,25.46,0,0,0,0
600322.648224166,6039890.06916606,9.55,9.38,0,0,0,0.17
601322.648224166,6039890.06916606,5.36,5.36,0,0,0,0
602322.648224166,6039890.06916606,3.48,3.48,0,0,0,0
605322.648224166,6039890.06916606,1.53,1.53,0,0,0,0
606322.648224166,6039890.06916606,9.08,9.08,0,0,0,0
607322.648224166,6039890.06916606,0.2,0.2,0,0,0,0
608322.648224166,6039890.06916606,24.83,24.83,0,0,0,0
609322.648224166,6039890.06916606,1.22,1.22,0,0,0,0
610322.648224166,6039890.06916606,4.14,4.14,0,0,0,0
627322.648224166,6039890.06916606,2.09,2.09,0,0,0,0
628322.648224166,6039890.06916606,4.44,4.44,0,0,0,0
634322.648224166,6039890.06916606,1.32,1.32,0,0,0,0
635322.648224166,6039890.06916606,1.49,1.49,0,0,0,0
636322.648224166,6039890.06916606,2.11,2.11,0,0,0,0
637322.648224166,6039890.06916606,4.59,4.5,0,0.04,0.01,0.04
638322.648224166,6039890.06916606,0.09,0.09,0,0,0,0
639322.648224166,6039890.06916606,5.8,3.61,0.97,0.59,0.38,0.25
640322.648224166,6039890.06916606,82.99,73.48,1.59,2.64,1.34,3.94
641322.648224166,6039890.06916606,14.16,13.17,0.04,0.23,0.25,0.47
645322.648224166,6039890.06916606,14.85,11.53,0.22,0.79,0.87,1.44
658322.648224166,6039890.06916606,0.54,0.54,0,0,0,0
661322.648224166,6039890.06916606,4.35,0.51,0.04,0.72,2.22,0.86
662322.648224166,6039890.06916606,63.6,34.93,4.99,6.19,6.8,10.69
663322.648224166,6039890.06916606,48.54,29.08,0.56,3.8,1.77,13.33
664322.648224166,6039890.06916606,3.5,3.5,0,0,0,0
665322.648224166,6039890.06916606,9.25,9.25,0,0,0,0
666322.648224166,6039890.06916606,3.87,3.87,0,0,0,0
667322.648224166,6039890.06916606,29.05,29.05,0,0,0,0
668322.648224166,6039890.06916606,3.7,3.7,0,0,0,0
672322.648224166,6039890.06916606,21.24,13.36,3.04,0.75,0.68,3.41
673322.648224166,6039890.06916606,39.42,26.24,1.16,1.34,5.24,5.44
674322.648224166,6039890.06916606,53.27,49,0.27,0.38,1.04,2.58
675322.648224166,6039890.06916606,4.53,4.28,0.01,0.01,0.07,0.16
676322.648224166,6039890.06916606,0.56,0.35,0,0.02,0.01,0.18
677322.648224166,6039890.06916606,41.03,36.91,0.59,1.17,0.28,2.08
678322.648224166,6039890.06916606,25.29,23.41,0.09,0.81,0.17,0.81
679322.648224166,6039890.06916606,14.99,13.59,0.13,0.33,0.5,0.44
680322.648224166,6039890.06916606,31.18,27.14,0.31,0.11,0.69,2.93
681322.648224166,6039890.06916606,9.57,9.54,0,0.01,0.02,0
684322.648224166,6039890.06916606,0.78,0.39,0.07,0.04,0.08,0.2
685322.648224166,6039890.06916606,1.46,1.21,0.03,0,0.08,0.14
686322.648224166,6039890.06916606,9.37,6.88,0.03,0.69,0.22,1.55
687322.648224166,6039890.06916606,0.7,0.7,0,0,0,0
688322.648224166,6039890.06916606,10.33,8.07,0.58,0.02,0.45,1.21
689322.648224166,6039890.06916606,2.61,2.61,0,0,0,0
585322.648224166,6038890.06916606,20.27,17.59,0.41,0.19,0.67,1.41
586322.648224166,6038890.06916606,32.82,31.07,0.24,0.21,0.6,0.7
596322.648224166,6038890.06916606,0.34,0.34,0,0,0,0
597322.648224166,6038890.06916606,8.83,8.83,0,0,0,0
598322.648224166,6038890.06916606,4.1,4.1,0,0,0,0
604322.648224166,6038890.06916606,1.37,1.37,0,0,0,0
605322.648224166,6038890.06916606,0.16,0.16,0,0,0,0
606322.648224166,6038890.06916606,12.7,12.68,0,0,0.02,0
607322.648224166,6038890.06916606,20.16,20.16,0,0,0,0
608322.648224166,6038890.06916606,15.19,15.19,0,0,0,0
609322.648224166,6038890.06916606,0.91,0.91,0,0,0,0
612322.648224166,6038890.06916606,0.78,0.31,0,0,0.07,0.4
613322.648224166,6038890.06916606,4.22,3.38,0,0,0.12,0.72
614322.648224166,6038890.06916606,4.23,1.94,0.76,0.01,1.14,0.38
629322.648224166,6038890.06916606,1.8,1.8,0,0,0,0
630322.648224166,6038890.06916606,0.34,0.34,0,0,0,0
632322.648224166,6038890.06916606,0.13,0.13,0,0,0,0
633322.648224166,6038890.06916606,2.55,2.55,0,0,0,0
634322.648224166,6038890.06916606,2.18,2.18,0,0,0,0
638322.648224166,6038890.06916606,2.53,2.52,0,0,0,0.01
640322.648224166,6038890.06916606,26.81,20.66,0.77,3.38,0.37,1.63
641322.648224166,6038890.06916606,35.69,32.54,0.1,1.32,0.5,1.23
646322.648224166,6038890.06916606,1.38,1.3,0,0.08,0,0
647322.648224166,6038890.06916606,31.01,27.08,0.2,1.44,0.31,1.98
648322.648224166,6038890.06916606,38.94,31.45,4.68,0,0.48,2.33
649322.648224166,6038890.06916606,7.78,7.77,0,0,0,0.01
650322.648224166,6038890.06916606,2.02,0.83,0.01,0.46,0.2,0.52
658322.648224166,6038890.06916606,1.02,1.02,0,0,0,0
659322.648224166,6038890.06916606,4.06,2.94,0,0.04,0.47,0.61
660322.648224166,6038890.06916606,4.43,3.79,0,0.37,0.19,0.08
661322.648224166,6038890.06916606,71.18,50.51,0.29,2.46,8.1,9.82
662322.648224166,6038890.06916606,72.1,57.27,0.39,3.41,3.87,7.16
663322.648224166,6038890.06916606,2.95,2.69,0,0,0.11,0.15
667322.648224166,6038890.06916606,1.51,1.24,0.2,0,0.02,0.05
668322.648224166,6038890.06916606,9.28,7.33,0.47,0.18,0.15,1.15
669322.648224166,6038890.06916606,5.05,4.65,0,0.06,0.11,0.23
673322.648224166,6038890.06916606,25.26,20.96,0.85,0.39,0.48,2.58
674322.648224166,6038890.06916606,15.08,15.06,0,0,0.01,0.01
676322.648224166,6038890.06916606,1.62,1.37,0.02,0.09,0.02,0.12
677322.648224166,6038890.06916606,8.54,8.46,0,0,0,0.08
678322.648224166,6038890.06916606,31.72,20.95,1.77,0.41,0.65,7.94
680322.648224166,6038890.06916606,49.63,38.48,1.1,0.75,5.44,3.86
681322.648224166,6038890.06916606,15.36,12,0.54,0.81,1.45,0.56
684322.648224166,6038890.06916606,4.37,3.15,0.84,0.35,0.03,0
687322.648224166,6038890.06916606,1.7,1.25,0,0.45,0,0
688322.648224166,6038890.06916606,51.65,32.7,5.63,2.12,4.42,6.78
689322.648224166,6038890.06916606,12.98,8.44,1.29,0.18,0.89,2.18
585322.648224166,6037890.06916606,11.88,9.9,0.01,0.09,0.41,1.47
586322.648224166,6037890.06916606,0.56,0.42,0.02,0.05,0.04,0.03
603322.648224166,6037890.06916606,1.67,1.67,0,0,0,0
604322.648224166,6037890.06916606,0.66,0.66,0,0,0,0
606322.648224166,6037890.06916606,45.78,43.86,0.1,0.05,0.45,1.32
607322.648224166,6037890.06916606,6.08,6.08,0,0,0,0
608322.648224166,6037890.06916606,12.04,12.04,0,0,0,0
609322.648224166,6037890.06916606,2.5,2.5,0,0,0,0
610322.648224166,6037890.06916606,2.83,2.83,0,0,0,0
611322.648224166,6037890.06916606,4.06,4.06,0,0,0,0
612322.648224166,6037890.06916606,14.86,3.25,0.01,0.01,4.88,6.71
613322.648224166,6037890.06916606,3.49,0.16,0,0,0.57,2.76
614322.648224166,6037890.06916606,9.81,6.75,0.08,0.11,1.43,1.44
615322.648224166,6037890.06916606,7.61,5.33,0.01,0,0.4,1.87
630322.648224166,6037890.06916606,1.67,1.67,0,0,0,0
631322.648224166,6037890.06916606,0.85,0.85,0,0,0,0
632322.648224166,6037890.06916606,1.91,1.91,0,0,0,0
633322.648224166,6037890.06916606,0.01,0.01,0,0,0,0
638322.648224166,6037890.06916606,1.54,1.54,0,0,0,0
639322.648224166,6037890.06916606,22.87,22.83,0,0,0,0.04
640322.648224166,6037890.06916606,79.87,66.8,3.5,5.4,1.87,2.3
641322.648224166,6037890.06916606,55.36,44.09,2.24,2.17,2.14,4.72
647322.648224166,6037890.06916606,7.6,5.88,0.02,0.02,0.02,1.66
649322.648224166,6037890.06916606,8.47,8.47,0,0,0,0
650322.648224166,6037890.06916606,10.15,8.44,0.03,0.76,0.19,0.73
658322.648224166,6037890.06916606,7.23,4.92,0.46,0.16,0.71,0.98
659322.648224166,6037890.06916606,2.73,2.73,0,0,0,0
660322.648224166,6037890.06916606,58.89,30.02,11.66,5.45,6.49,5.27
661322.648224166,6037890.06916606,66.07,52.52,1.04,2.15,3.85,6.51
662322.648224166,6037890.06916606,0.75,0.75,0,0,0,0
663322.648224166,6037890.06916606,2.13,2.13,0,0,0,0
669322.648224166,6037890.06916606,9.2,9.2,0,0,0,0
674322.648224166,6037890.06916606,9.51,9.28,0.12,0,0.05,0.06
678322.648224166,6037890.06916606,18.49,17.57,0,0,0,0.92
679322.648224166,6037890.06916606,25.96,13.64,0.33,0,2.93,9.06
680322.648224166,6037890.06916606,6.26,5.75,0.15,0.04,0.12,0.2
681322.648224166,6037890.06916606,4.99,4.33,0,0.02,0.22,0.42
684322.648224166,6037890.06916606,7.15,7.15,0,0,0,0
685322.648224166,6037890.06916606,12.75,10.24,0.11,0.29,0.29,1.82
688322.648224166,6037890.06916606,25.04,15.25,0.39,1.12,2.53,5.75
689322.648224166,6037890.06916606,35.72,25.44,0.64,3.24,3.24,3.16
690322.648224166,6037890.06916606,0.85,0.85,0,0,0,0
692322.648224166,6037890.06916606,0.72,0.72,0,0,0,0
602322.648224166,6036890.06916606,3.79,3.79,0,0,0,0
603322.648224166,6036890.06916606,1.53,1.53,0,0,0,0
606322.648224166,6036890.06916606,60.56,58.87,0.12,0.01,0.34,1.22
607322.648224166,6036890.06916606,39.75,37.11,0,0.26,0.81,1.57
610322.648224166,6036890.06916606,0.07,0.07,0,0,0,0
629322.648224166,6036890.06916606,0.49,0.49,0,0,0,0
630322.648224166,6036890.06916606,1.46,1.46,0,0,0,0
631322.648224166,6036890.06916606,1.34,1.34,0,0,0,0
636322.648224166,6036890.06916606,1.32,1.32,0,0,0,0
639322.648224166,6036890.06916606,17.42,10.06,3.25,0.05,0.24,3.82
640322.648224166,6036890.06916606,43.34,25.91,4.65,0.48,1.99,10.31
641322.648224166,6036890.06916606,20.77,15.79,0.65,0.47,1.4,2.46
646322.648224166,6036890.06916606,0.64,0.4,0,0,0,0.24
656322.648224166,6036890.06916606,7.97,7.28,0.17,0.25,0.21,0.06
657322.648224166,6036890.06916606,1.28,1.2,0,0.08,0,0
658322.648224166,6036890.06916606,20.52,18.3,0.3,0.31,0.54,1.07
659322.648224166,6036890.06916606,34.85,8.17,6.04,2.87,8.34,9.43
660322.648224166,6036890.06916606,78.77,37.91,19.35,4.32,10.88,6.31
661322.648224166,6036890.06916606,12.39,12.38,0,0,0,0.01
674322.648224166,6036890.06916606,11.44,10.79,0.36,0.01,0.16,0.12
679322.648224166,6036890.06916606,23.86,8.57,1.29,0.05,3.65,10.3
680322.648224166,6036890.06916606,34.36,11.19,2.84,1.44,9.74,9.15
681322.648224166,6036890.06916606,7.98,3.14,0.09,0.27,2.66,1.82
685322.648224166,6036890.06916606,8.7,8.08,0.14,0.05,0.08,0.35
686322.648224166,6036890.06916606,4.24,4.24,0,0,0,0
687322.648224166,6036890.06916606,5.97,5.97,0,0,0,0
688322.648224166,6036890.06916606,10.23,9.69,0.14,0.13,0.12,0.15
689322.648224166,6036890.06916606,20.09,15.99,0.12,0.62,1.33,2.03
690322.648224166,6036890.06916606,12.55,9.43,0.07,0.33,0.47,2.25
691322.648224166,6036890.06916606,9.01,9.01,0,0,0,0
692322.648224166,6036890.06916606,6.31,6.31,0,0,0,0
606322.648224166,6035890.06916606,56.25,53.64,0.04,0.06,0.6,1.91
607322.648224166,6035890.06916606,48.8,46.78,0.04,0.06,0.54,1.38
626322.648224166,6035890.06916606,0.33,0.33,0,0,0,0
627322.648224166,6035890.06916606,0.97,0.97,0,0,0,0
628322.648224166,6035890.06916606,3.43,3.43,0,0,0,0
629322.648224166,6035890.06916606,0.47,0.47,0,0,0,0
635322.648224166,6035890.06916606,0.56,0.56,0,0,0,0
636322.648224166,6035890.06916606,1,1,0,0,0,0
638322.648224166,6035890.06916606,0.12,0.12,0,0,0,0
639322.648224166,6035890.06916606,2.73,2.73,0,0,0,0
640322.648224166,6035890.06916606,6.13,4.21,0.28,0.61,0,1.03
641322.648224166,6035890.06916606,63.01,56.68,0.16,0.74,0.52,4.91
642322.648224166,6035890.06916606,41.7,39.78,0.39,0.4,0.31,0.82
644322.648224166,6035890.06916606,8.82,7.07,0.01,0.22,1.14,0.38
645322.648224166,6035890.06916606,7.77,6.57,0.03,0.6,0.17,0.4
646322.648224166,6035890.06916606,0.66,0.55,0,0,0.04,0.07
655322.648224166,6035890.06916606,11.42,8.24,0.76,0.56,0.38,1.48
656322.648224166,6035890.06916606,63.38,48.9,1.28,1.89,4.87,6.44
657322.648224166,6035890.06916606,87.36,71.15,1.06,1.41,3.42,10.32
658322.648224166,6035890.06916606,74.47,28.04,1.85,3.91,26.55,14.12
659322.648224166,6035890.06916606,62.34,7.57,39.97,1.41,7.45,5.94
660322.648224166,6035890.06916606,5.77,0.25,4.91,0.13,0.13,0.35
661322.648224166,6035890.06916606,2.12,2.12,0,0,0,0
673322.648224166,6035890.06916606,0.06,0.06,0,0,0,0
674322.648224166,6035890.06916606,31.18,27.88,0.47,0.2,0.79,1.84
675322.648224166,6035890.06916606,22.12,20.02,0.33,0.05,0.24,1.48
681322.648224166,6035890.06916606,36.12,28.46,0,0.31,1.51,5.84
684322.648224166,6035890.06916606,3.6,3.59,0,0,0,0.01
685322.648224166,6035890.06916606,19.92,16.7,0.37,0.76,0.56,1.53
686322.648224166,6035890.06916606,23.88,23.1,0,0.48,0.19,0.11
690322.648224166,6035890.06916606,6.73,6.63,0.02,0,0.01,0.07
691322.648224166,6035890.06916606,23.63,21.11,0.33,0.76,0.41,1.02
692322.648224166,6035890.06916606,9.13,7.1,0.06,0.04,0.48,1.45
606322.648224166,6034890.06916606,34.59,30.2,0.21,0.09,0.59,3.5
607322.648224166,6034890.06916606,9.34,8.19,0,0.01,0.2,0.94
626322.648224166,6034890.06916606,0.32,0.16,0,0,0,0.16
640322.648224166,6034890.06916606,2.32,2.32,0,0,0,0
641322.648224166,6034890.06916606,14.55,14.54,0,0.01,0,0
642322.648224166,6034890.06916606,71.86,55.95,0.87,5.66,1.85,7.53
644322.648224166,6034890.06916606,9.35,9.35,0,0,0,0
645322.648224166,6034890.06916606,40.25,27.99,0.15,0.94,3.88,7.29
655322.648224166,6034890.06916606,51.95,38.46,1.14,4.34,3.48,4.53
656322.648224166,6034890.06916606,73.03,44.8,1.78,6.15,7.3,13
